"","codew","flux","plot_code","sub_plot","plot_corner_code","collar_number","measurement_code","treatment_code_partitioning","disturbance_code_control","litter_code","replica","year","egm_measurement","recno","day","month","hour","min","co2ref_ppm_sec","InputD","time","InputF","atmp_mb","probe_type","quality_code","comments","collar_num","vwc_percent_in","vwc_percent_out","soil_temp_c_in","soil_temp_c_out","air_temp_c","collar_height_cm","codew","collar_diam"
"462","15.2.18.5.2011","0.120759705449927","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,30,27,18,5,23,2,489,11,124,0.07,854,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.18.5.2011",12
"463","15.2.18.8.2011","0.31052495687124","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,30,27,18,8,13,43,470,39,124,0.26,854,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.18.8.2011",12
"464","15.2.19.12.2011","0.190209666530028","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,24,50,19,12,14,31,436,33,124,0.21,856,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.19.12.2011",12
"465","15.2.20.2.2011","0.12047689583529","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,24,27,20,2,11,52,384,23,124,0.15,852,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.20.2.2011",12
"466","15.2.21.3.2011","0.103144706595404","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,16,27,21,3,23,7,424,15,124,0.09,851,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.21.3.2011",12
"467","15.2.21.4.2010","0.303252709637721","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2010,15.2,27,21,4,13,29,457,48,124,0.31,834,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.21.4.2010",12
"468","15.2.23.4.2011","0.27569897289739","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,10,27,23,4,22,10,489,46,124,0.3,853,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.23.4.2011",12
"469","15.2.23.5.2009","0.287092160229902","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2009,28,25,23,5,17,29,488,50,115,0.34,836,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.23.5.2009",12
"470","15.2.23.5.2010","0.302161872552694","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2010,15.2,27,23,5,12,41,473,51,124,0.32,831,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.23.5.2010",12
"471","15.2.24.10.2013","0.26871674171245","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,24,10,10,18,478,47,124,0.31,854,8,"good","check numbers of sub_plot",15,NA,46.4,NA,18.3,18.3,7.6,"15.2.24.10.2013",12
"472","15.2.25.1.2012","0.303112223043437","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2012,24,26,25,1,17,7,470,50,120,0.34,853,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.25.1.2012",12
"473","15.2.25.11.2013","0.217373534812587","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,25,11,11,31,461,31,124,0.2,852,8,"good","check numbers of sub_plot",15,NA,47.4,NA,18.9,18.9,8.8,"15.2.25.11.2013",12
"474","15.2.25.5.2013","0.236407827376965","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,25,5,14,17,498,38,124,0.25,856,8,"good","check numbers of sub_plot",15,NA,43.3,NA,17.4,17.4,8.5,"15.2.25.5.2013",12
"475","15.2.28.6.2013","0.235579295271672","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,28,6,11,51,499,47,124,0.3,853,8,"good","check numbers of sub_plot",15,NA,42.2,NA,17.4,17.4,6.4,"15.2.28.6.2013",12
"476","15.2.28.9.2013","0.252354875318225","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,28,9,13,22,508,39,124,0.25,854,8,"good","check numbers of sub_plot",15,NA,45.1,NA,17.8,17.8,8.2,"15.2.28.9.2013",12
"477","15.2.29.1.2011","0.276991816850016","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,30,27,29,1,18,0,473,46,124,0.3,857,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.29.1.2011",12
"478","15.2.29.2.2012","0.155080672254782","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2012,30,30,29,2,17,3,473,27,124,0.17,853,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.29.2.2012",12
"479","15.2.29.7.2013","0.203977285633114","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,29,7,12,39,469,36,124,0.24,859,8,"good","check numbers of sub_plot",15,NA,32.1,NA,16.5,16.5,8.6,"15.2.29.7.2013",12
"480","15.2.29.8.2013","0.204092134818327","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2013,30,27,29,8,12,29,463,31,124,0.2,858,8,"good","check numbers of sub_plot",15,NA,41.7,NA,16,16,8.3,"15.2.29.8.2013",12
"481","15.2.30.10.2011","0.259376817995493","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,30,27,30,10,16,29,464,37,124,0.24,856,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.30.10.2011",12
"482","15.2.4.7.2011","0.173321892398857","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2011,30,56,4,7,18,38,445,29,124,0.19,858,8,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.4.7.2011",12
"483","15.2.7.3.2009","0.472292056443507","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,2,2009,30,19,7,3,17,24,476,51,86,0.47,835,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.2.7.3.2009",12
"484","15.NA.14.8.2009","0.324867444470679","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,15.2,23,14,8,10,38,466,43,100,0.34,836,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.14.8.2009",12
"485","15.NA.15.9.2009","0.322786773734422","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,15.2,24,15,9,9,53,459,50,110,0.36,841,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.15.9.2009",12
"486","15.NA.16.12.2009","0.386095726039553","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,16,23,16,12,14,23,466,50,105,0.37,831,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.16.12.2009",12
"487","15.NA.16.7.2009","0.371086615777041","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,15.2,27,16,7,16,42,495,52,124,0.33,835,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.16.7.2009",12
"488","15.NA.17.6.2009","0.35421904233263","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,15.2,23,17,6,15,58,490,50,105,0.37,835,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.17.6.2009",12
"489","15.NA.21.10.2009","0.286061925205154","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,NA,27,21,10,17,53,478,43,124,0.27,833,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.21.10.2009",12
"490","15.NA.8.4.2009","0.455424482999096","SPD-02",15,NA,NA,"TOTAL",NA,NA,NA,NA,2009,15.2,22,8,4,15,49,555,53,100,0.41,835,NA,"good","check numbers of sub_plot",15,NA,NA,NA,NA,10.586231884058,NA,"15.NA.8.4.2009",12
"491","16.1.11.6.2011","0.329695408606265","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,27,11,6,14,8,458,48,124,0.31,859,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.11.6.2011",12
"492","16.1.17.11.2011","0.675955380355544","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,31,14,17,11,11,4,467,53,62,0.7,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.17.11.2011",12
"493","16.1.17.12.2013","0.648492115213237","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,16,17,12,14,24,482,50,57,0.71,849,8,"good","check numbers of sub_plot",16,NA,49.3,NA,19.5,19.5,5.1,"16.1.17.12.2013",12
"494","16.1.18.5.2011","0.519965677196572","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,18,18,5,15,23,492,53,81,0.53,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.18.5.2011",12
"495","16.1.18.8.2011","0.674379726788282","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,31,15,18,8,13,48,478,52,67,0.63,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.18.8.2011",12
"496","16.1.19.12.2011","0.415002908792789","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,25,23,19,12,14,35,452,51,105,0.39,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.19.12.2011",12
"497","16.1.19.9.2011","0.577915020019121","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,16,19,9,15,27,492,50,72,0.57,861,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.19.9.2011",12
"498","16.1.20.1.2010","0.386095726039553","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2010,NA,24,20,1,17,36,599,51,110,0.36,831,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.20.1.2010",12
"499","16.1.20.2.2011","0.568629131600867","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,25,18,20,2,12,2,427,52,81,0.51,853,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.20.2.2011",12
"500","16.1.22.3.2011","0.484170060258254","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,1,19,22,3,15,59,473,50,86,0.47,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.22.3.2011",12
"501","16.1.23.4.2011","0.638301300235326","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,11,15,23,4,22,15,533,53,67,0.64,854,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.23.4.2011",12
"502","16.1.23.5.2009","0.287092160229902","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2009,29,53,23,5,17,44,609,41,124,0.26,836,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.23.5.2009",12
"503","16.1.24.10.2013","0.69049062212838","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,13,24,10,10,9,498,50,48,0.86,856,8,"good","check numbers of sub_plot",16,NA,49.7,NA,18.5,18.5,5,"16.1.24.10.2013",12
"504","16.1.25.1.2012","0.448010830958259","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2012,25,20,25,1,17,11,471,51,91,0.46,853,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.25.1.2012",12
"505","16.1.25.11.2013","0.533976292747839","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,19,25,11,11,9,523,53,86,0.49,852,8,"good","check numbers of sub_plot",16,NA,43.1,NA,19.5,19.5,3.5,"16.1.25.11.2013",12
"506","16.1.25.5.2013","0.252858962295545","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,27,25,5,14,23,492,45,124,0.3,856,8,"good","check numbers of sub_plot",16,NA,44.8,NA,17.9,17.9,6.3,"16.1.25.5.2013",12
"507","16.1.28.6.2013","0.268678645729729","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,24,28,6,11,40,496,50,110,0.36,853,8,"good","check numbers of sub_plot",16,NA,45.1,NA,18,18,7.1,"16.1.28.6.2013",12
"508","16.1.28.9.2013","0.555526238282588","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,15,28,9,13,4,503,50,67,0.6,856,8,"good","check numbers of sub_plot",16,NA,45.7,NA,18.3,18.3,4.5,"16.1.28.9.2013",12
"509","16.1.29.1.2011","1.01986250369433","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,31,17,29,1,18,7,462,52,38,1.12,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.29.1.2011",12
"510","16.1.29.2.2012","0.485301298716801","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2012,1,18,29,2,10,4,499,52,81,0.53,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.29.2.2012",12
"511","16.1.29.7.2013","0.373619758041907","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,22,29,7,12,28,486,50,100,0.4,860,8,"good","check numbers of sub_plot",16,NA,37.4,NA,17.1,17.1,5,"16.1.29.7.2013",12
"512","16.1.29.8.2013","0.365333174244485","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2013,31,21,29,8,12,17,496,51,96,0.44,859,8,"good","check numbers of sub_plot",16,NA,39.9,NA,16.6,16.6,4.2,"16.1.29.8.2013",12
"513","16.1.30.10.2011","0.574558951377895","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,31,16,30,10,16,35,470,51,72,0.58,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.30.10.2011",12
"514","16.1.4.7.2011","0.311979406317944","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2011,31,27,4,7,18,44,468,50,124,0.33,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.4.7.2011",12
"515","16.1.7.3.2009","0.313200170547358","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,1,2009,31,26,7,3,17,31,511,51,120,0.34,835,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.1.7.3.2009",12
"516","16.2.11.6.2011","0.347047798532911","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,2,27,11,6,14,11,460,51,124,0.34,859,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.11.6.2011",12
"517","16.2.17.11.2011","0.675955380355544","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,32,14,17,11,11,6,454,51,62,0.68,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.17.11.2011",12
"518","16.2.17.12.2013","0.548724097488123","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,37,17,12,14,34,474,50,57,0.71,849,8,"good","check numbers of sub_plot",16,NA,49.3,NA,19.5,19.5,5.1,"16.2.17.12.2013",12
"519","16.2.18.5.2011","0.50321930787272","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,2,17,18,5,15,26,464,50,76,0.54,859,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.18.5.2011",12
"520","16.2.18.8.2011","0.625255329440651","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,32,16,18,8,13,51,468,54,72,0.61,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.18.8.2011",12
"521","16.2.19.12.2011","0.432294696659155","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,26,23,19,12,14,37,459,51,105,0.39,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.19.12.2011",12
"522","16.2.19.9.2011","0.556569321605282","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,2,17,19,9,15,30,510,50,76,0.54,861,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.19.9.2011",12
"523","16.2.20.2.2011","0.49970438837652","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,26,15,20,2,12,5,424,51,67,0.62,853,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.20.2.2011",12
"524","16.2.22.3.2011","0.484170060258254","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,2,19,22,3,16,1,476,50,86,0.47,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.22.3.2011",12
"525","16.2.23.4.2011","0.586547140756786","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,12,15,23,4,22,18,492,50,67,0.61,854,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.23.4.2011",12
"526","16.2.23.5.2009","0.270204386098732","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2009,30,27,23,5,17,47,608,41,124,0.26,836,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.23.5.2009",12
"527","16.2.24.10.2013","0.689725959202435","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,12,24,10,10,11,541,51,52,0.79,856,8,"good","check numbers of sub_plot",16,NA,49.7,NA,18.5,18.5,5,"16.2.24.10.2013",12
"528","16.2.25.1.2012","0.465242016764346","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2012,26,18,25,1,17,13,475,50,81,0.5,853,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.25.1.2012",12
"529","16.2.25.11.2013","0.533976292747839","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,61,25,11,11,19,549,53,91,0.48,852,8,"good","check numbers of sub_plot",16,NA,43.1,NA,19.5,19.5,3.5,"16.2.25.11.2013",12
"530","16.2.25.5.2013","0.269716226448581","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,27,25,5,14,26,495,44,124,0.29,856,8,"good","check numbers of sub_plot",16,NA,44.8,NA,17.9,17.9,6.3,"16.2.25.5.2013",12
"531","16.2.28.6.2013","0.268678645729729","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,27,28,6,11,43,520,45,124,0.29,853,8,"good","check numbers of sub_plot",16,NA,45.1,NA,18,18,7.1,"16.2.28.6.2013",12
"532","16.2.28.9.2013","0.554228279781928","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,15,28,9,13,7,485,50,67,0.61,854,8,"good","check numbers of sub_plot",16,NA,45.7,NA,18.3,18.3,4.5,"16.2.28.9.2013",12
"533","16.2.29.1.2011","1.11792620597263","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,32,9,29,1,18,10,461,56,38,1.21,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.29.1.2011",12
"534","16.2.29.2.2012","0.485301298716801","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2012,2,18,29,2,10,6,506,52,81,0.52,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.29.2.2012",12
"535","16.2.29.7.2013","0.365128399904591","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,21,29,7,12,31,480,51,96,0.44,860,8,"good","check numbers of sub_plot",16,NA,37.4,NA,17.1,17.1,5,"16.2.29.7.2013",12
"536","16.2.29.8.2013","0.390821535238287","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2013,32,22,29,8,12,20,477,51,100,0.41,859,8,"good","check numbers of sub_plot",16,NA,39.9,NA,16.6,16.6,4.2,"16.2.29.8.2013",12
"537","16.2.30.10.2011","0.622504363189183","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,32,15,30,10,16,37,462,51,67,0.62,856,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.30.10.2011",12
"538","16.2.4.7.2011","0.311979406317944","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2011,32,27,4,7,18,47,476,51,124,0.33,858,8,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.4.7.2011",12
"539","16.2.7.3.2009","0.303616321999397","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,2,2009,32,27,7,3,17,34,475,51,124,0.32,835,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.2.7.3.2009",12
"540","16.NA.14.8.2009","0.330079221654701","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,16.2,26,14,8,10,49,484,51,120,0.34,836,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.14.8.2009",12
"541","16.NA.15.9.2009","0.560629659643997","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,16.2,17,15,9,10,3,553,53,76,0.55,841,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.15.9.2009",12
"542","16.NA.16.12.2009","0.386560341835028","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,17,23,16,12,14,31,499,52,105,0.39,832,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.16.12.2009",12
"543","16.NA.16.7.2009","0.404821762665863","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,16.2,23,16,7,16,55,483,50,105,0.38,835,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.16.7.2009",12
"544","16.NA.17.6.2009","0.269881175110575","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,16.2,41,17,6,16,12,490,42,124,0.27,835,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.17.6.2009",12
"545","16.NA.21.10.2009","0.42723209377736","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,NA,21,21,10,18,0,468,43,91,0.37,834,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.21.10.2009",12
"546","16.NA.8.4.2009","0.330079221654701","SPD-02",16,NA,NA,"TOTAL",NA,NA,NA,NA,2009,16.2,31,8,4,16,1,483,52,120,0.34,836,NA,"good","check numbers of sub_plot",16,NA,NA,NA,NA,10.586231884058,NA,"16.NA.8.4.2009",12
"547","17.1.11.6.2011","0.294990628752974","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,3,27,11,6,14,23,451,44,124,0.29,859,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.11.6.2011",12
"548","17.1.16.6.2010","0.438556909554685","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,17.1,19,16,6,13,28,525,52,86,0.48,835,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.16.6.2010",12
"549","17.1.16.9.2010","0.540408772197463","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,17.1,17,16,9,10,52,489,52,76,0.54,836,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.16.9.2010",12
"550","17.1.17.11.2011","0.554630055676344","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,33,18,17,11,11,12,466,50,81,0.5,858,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.17.11.2011",12
"551","17.1.17.12.2010","0.538115994250229","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,31,16,17,12,22,49,468,50,72,0.54,826,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.17.12.2010",12
"552","17.1.17.12.2013","0.548536659709306","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2013,33,13,17,12,14,39,467,50,57,0.71,849,8,"good","check numbers of sub_plot",17,NA,49.3,NA,19.6,19.6,7.9,"17.1.17.12.2013",12
"553","17.1.17.7.2010","0.457060738626638","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,17.1,22,17,7,12,57,467,51,100,0.4,838,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.17.7.2010",12
"554","17.1.18.5.2011","0.294990628752974","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,3,27,18,5,15,33,462,49,124,0.32,859,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.18.5.2011",12
"555","17.1.18.8.2011","0.328543969460958","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,33,42,18,8,14,7,494,48,124,0.31,856,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.18.8.2011",12
"556","17.1.19.12.2011","0.224793242262761","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,27,27,19,12,14,42,438,32,124,0.21,856,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.19.12.2011",12
"557","17.1.19.9.2011","0.356947512364751","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,3,26,19,9,15,39,501,51,120,0.35,861,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.19.9.2011",12
"558","17.1.20.1.2010","0.653896230413871","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,NA,13,20,1,17,40,531,51,57,0.71,830,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.20.1.2010",12
"559","17.1.20.10.2010","0.537823084292212","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,17.1,17,20,10,17,27,518,51,76,0.53,832,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.20.10.2010",12
"560","17.1.20.2.2011","0.258164776789907","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2011,27,99,20,2,12,40,362,42,124,0.27,852,8,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.20.2.2011",12
"561","17.1.21.11.2010","0.788978222776477","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,15.1,12,21,11,12,50,475,54,52,0.82,831,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.21.11.2010",12
"562","17.1.21.4.2010","0.657047537548396","SPD-02",17,NA,NA,"TOTAL",NA,NA,NA,1,2010,17.1,25,21,4,13,39,481,53,62,0.68,834,NA,"good","check numbers of sub_plot",17,NA,NA,NA,NA,10.586231884058,NA,"17.1.21.4.2010",12
