plot_code,sub_plot,tree_tag,family,genus,specie,year,month,day,wood_density_g_cm3,tree_height_m,pom_height_m,dbh_northsouth_cm,dbh_westeast_cm,rainfor_flag1,rainfor_flag2,rainfor_flag3,quality_code,comments
PAN03,13,486,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,6,5.82,a,,,,
PAN03,13,487,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.7,1.3,3.8,3.5,a,,,,
PAN03,13,488,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,3.3,4,a,,,,
PAN03,13,489,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,5.35,5.31,a,,,,
PAN03,13,490,Cyatheaceae,Cyathea,,2013,9,17,NaN,2.8,1.3,3.89,3.3,a,,,,
PAN03,13,491,Arecaceae,Geonoma,,2013,9,17,NaN,1.8,1.3,3.9,4.5,a,,,,
PAN03,13,492,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.52,2.68,a,,,,
PAN03,13,494,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,2.77,2.85,a,,,,
PAN03,13,495,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.2,2.7,a,,,,
PAN03,13,496,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,8.67,8.2,a,,,,
PAN03,13,497,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.72,2.9,a,,,,
PAN03,13,498,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.65,2.62,ah,,,,
PAN03,13,499,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.28,2.23,ah,,,,
PAN03,13,500,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,6.15,6.3,a,,,,
PAN03,13,503,Arecaceae,Geonoma,,2013,9,17,NaN,3.5,1.3,3.43,3.48,a,,,,
PAN03,13,504,Burseraceae,Protium,,2013,9,17,NaN,3,1.3,2.46,2.49,a,,,,
PAN03,13,505,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.5,3.07,a,,,,
PAN03,13,508,Araliaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.24,2.43,a,,,,
PAN03,13,509,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.53,5.56,a,,,,
PAN03,13,510,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,3.57,3.46,ai,,,,4 leaves
PAN03,13,511,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,4.7,4.1,a,,,,
PAN03,13,512,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,4.95,3.9,a,,,,
PAN03,13,513,Melastomataceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.78,3.19,a,,,,
PAN03,13,515,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,3.46,3.47,a,,,,
PAN03,13,516,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.79,2.84,a,,,,
PAN03,13,517,Araliaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.81,2.86,a,,,,
PAN03,13,518,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.32,2.42,a,,,,
PAN03,13,519,Fabaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.63,4.22,a,,,,
PAN03,13,520,Sapotaceae,Indeterminado,,2013,9,17,NaN,5,1.3,4.19,4.3,a,,,,
PAN03,13,521,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,5.73,5.29,ce,,,,
PAN03,13,522,Araliaceae,Indeterminado,,2013,9,17,NaN,1.9,1.3,2.64,2.64,b,,,,
PAN03,13,523,Melastomataceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.08,3.02,a,,,,
PAN03,13,524,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,5.9,4.89,b,,,,
PAN03,13,525,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.27,3.31,a,,,,
PAN03,13,526,Annonaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,3.48,3.35,c,,,,
PAN03,13,527,Fabaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.19,3.59,a,,,,
PAN03,13,528,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.89,3.16,a,,,,
PAN03,13,529,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.23,2.15,a,,,,
PAN03,13,530,Melastomataceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.4,2.35,ah,,,,
PAN03,13,531,Melastomataceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.37,2.23,ch,,,,
PAN03,13,532,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.7,2.9,a,,,,
PAN03,13,533,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,5.11,5.29,a,,,,
PAN03,13,534,Burseraceae,Protium,,2013,9,17,NaN,4,1.3,3,3.14,a,,,,
PAN03,13,535,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.83,2.5,a,,,,
PAN03,13,536,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.15,3.25,a,,,,
PAN03,13,537,Burseraceae,Protium,,2013,9,17,NaN,1.9,1.3,2.3,2.4,a,,,,
PAN03,13,538,Fabaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.36,2.45,a,,,,
PAN03,13,539,Fabaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.74,3.39,a,,,,
PAN03,13,540,Annonaceae,Indeterminado,,2013,9,17,NaN,7,1.3,8.07,7.8,a,,,,
PAN03,13,541,Moraceae,Indeterminado,,2013,9,17,NaN,8.5,1.3,7.86,7.69,a,,,,
PAN03,13,542,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.74,3.39,a,,,,
PAN03,13,543,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,7.7,7.38,a,,,,
PAN03,13,545,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.4,3.5,a,,,,
PAN03,13,546,Araliaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2,2.24,a,,,,
PAN03,13,547,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.54,2.48,a,,,,
PAN03,13,548,Cyatheaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.8,4.22,a,,,,
PAN03,13,549,Fabaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,2.86,2.76,a,,,,
PAN03,13,550,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5,1.3,3.09,3.23,a,,,,
PAN03,13,551,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.56,2.42,a,,,,
PAN03,13,552,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.36,2.27,a,,,,
PAN03,13,553,clussiaceae,Tovomita,,2013,9,17,NaN,5.5,1.3,5.23,5.4,a,,,,
PAN03,13,555,Burseraceae,Protium,,2013,9,17,NaN,4,1.3,2.2,2.1,a,,,,
PAN03,13,556,Araliaceae,Indeterminado,,2013,9,17,NaN,7.5,1.3,5.9,5.5,a,,,,
PAN03,13,557,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,5.47,5.49,a,,,,
PAN03,13,567.1,,,,2013,9,17,NaN,,1.3,,,,,,,
PAN03,13,558,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.6,2.6,a,,,,
PAN03,13,559,Myrsinaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.43,4.39,a,,,,
PAN03,13,560,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.74,3.84,a,,,,
PAN03,13,561,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.54,2.46,a,,,,
PAN03,13,562,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.3,2.38,a,,,,
PAN03,13,566,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.18,3.28,a,,,,
PAN03,13,568,Rubiaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.9,2.84,a,,,,
PAN03,13,569,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.88,2.69,a,,,,
PAN03,13,570,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.27,2.3,a,,,,
PAN03,13,571,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,2.66,2.5,a,,,,
PAN03,13,572,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,5.9,6,a,,,,
PAN03,13,573,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5,1.3,8.03,7.71,a,,,,
PAN03,13,574,Araliaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.72,2.72,a,,,,
PAN03,13,575,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,2.55,2.49,a,,,,
PAN03,13,576,Arecaceae,Wettinia,,2013,9,17,NaN,3,1.3,2.95,2.75,a,,,,
PAN03,13,577,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.71,3.76,c,,,,
PAN03,13,579,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,2.59,2.61,a,,,,
PAN03,13,580,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.32,2.53,a,,,,
PAN03,13,581,Rubiaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,5.89,5.93,a,,,,
PAN03,13,582,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.6,5.48,a,,,,
PAN03,13,583,Rubiaceae,Indeterminado,,2013,9,17,NaN,6.5,1.3,6.02,5.84,a,,,,
PAN03,13,584,Melastomataceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.51,2.65,a,,,,
PAN03,13,585,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.41,5.25,a,,,,
PAN03,13,586,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.51,4.74,a,,,,
PAN03,13,587,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,7.04,7.15,a,,,,
PAN03,13,588,Lauraceae,Indeterminado,,2013,9,17,NaN,9,1.3,8.91,8.14,a,,,,
PAN03,13,589,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,6.4,6.22,a,,,,
PAN03,13,590,Arecaceae,Geonoma,,2013,9,17,NaN,4.5,1.3,2.25,2.2,a,,,,
PAN03,13,591,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.1,2.14,a,,,,
PAN03,13,592,Annonaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.94,3.02,a,,,,
PAN03,13,594,Lauraceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.68,2.8,a,,,,
PAN03,13,595,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,8,1.3,7.65,8.29,a,,,,
PAN03,13,596,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,4.9,5.26,a,,,,
PAN03,13,598,Melastomataceae,Indeterminado,,2013,9,17,NaN,6.5,1.3,4.7,4.75,a,,,,
PAN03,13,600,Annonaceae,Indeterminado,,2013,9,17,NaN,6.5,1.3,7.93,7.24,a,,,,
PAN03,13,601,Arecaceae,Wettinia,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,13,602,Fabaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.66,2.65,a,,,,
PAN03,13,603,Araliaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.83,3.74,a,,,,
PAN03,13,604,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,8.5,1.3,7.51,8.2,a,,,,
PAN03,13,605,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,3.86,4.41,a,,,,
PAN03,13,606,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.86,6.59,a,,,,
PAN03,13,607,Moraceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.52,4.57,a,,,,
PAN03,13,608,Arecaceae,Wettinia,,2013,9,17,NaN,6,1.3,4.71,4.73,a,,,,
PAN03,13,609,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,2.45,2.9,a,,,,
PAN03,13,610,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,3.04,3.04,a,,,,
PAN03,13,611,Arecaceae,Geonoma,,2013,9,17,NaN,3.5,1.3,3.8,3.8,a,,,,
PAN03,13,612,Urticaceae,Pouroma,,2013,9,17,NaN,5,1.3,3.25,3.33,a,,,,
PAN03,13,613,Rubiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,6.44,6.11,a,,,,
PAN03,13,614,Urticaceae,Pouroma,,2013,9,17,NaN,5,1.3,4.14,4.49,a,,,,
PAN03,13,615,Urticaceae,Pouroma,,2013,9,17,NaN,3.5,1.3,2.45,2.83,a,,,,
PAN03,13,616,Fabaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.34,2.26,a,,,,
PAN03,13,617,Moraceae,Indeterminado,,2013,9,17,NaN,3,1.3,5.53,5.81,b,,,,
PAN03,13,618,Melastomataceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.93,3.02,a,,,,
PAN03,13,619,Rubiaceae,Indeterminado,,2013,9,17,NaN,7,1.3,2.5,2.76,a,,,,
PAN03,13,620,Rubiaceae,Indeterminado,,2013,9,17,NaN,10,1.3,7.8,8.7,a,,,,
PAN03,13,621,Moraceae,Indeterminado,,2013,9,17,NaN,7,1.3,6.12,5.8,a,,,,
PAN03,13,622,Arecaceae,Wettinia,,2013,9,17,NaN,6,1.3,6.78,6.8,a,,,,
PAN03,13,623,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,6.37,6.09,b,,,,
PAN03,13,624,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,3.23,3.14,a,,,,
PAN03,13,625,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.54,4.07,a,,,,
PAN03,13,626,Rubiaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,3.28,2.19,a,,,,
PAN03,13,627,Rubiaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.84,2.87,a,,,,
PAN03,13,628,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.5,1.3,2.7,2.37,a,,,,
PAN03,13,629,Rubiaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.4,2.25,a,,,,
PAN03,13,630,Fabaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,4,3.95,a,,,,
PAN03,13,632,Moraceae,Indeterminado,,2013,9,17,NaN,7.5,1.3,7.04,7.27,a,,,,
PAN03,13,636,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,4.47,4.53,a,,,,
PAN03,13,638,Rubiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.1,3.22,a,,,,
PAN03,13,639,Rubiaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.18,4.47,a,,,,
PAN03,13,640,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,7,1.3,8.89,8.58,a,,,,
PAN03,13,641,Rubiaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.06,4.12,a,,,,
PAN03,13,642,Myrsinaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.3,3.65,a,,,,
PAN03,13,643,Melastomataceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.2,2.3,a,,,,
PAN03,13,644,Rubiaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.45,2.2,a,,,,
PAN03,13,645,Elaeocarpaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.45,2.41,a,,,,
PAN03,13,646,Fabaceae,Indeterminado,,2013,9,17,NaN,7,1.3,6.38,7.04,a,,,,
PAN03,13,647,Fabaceae,Indeterminado,,2013,9,17,NaN,6,1.3,3.45,3.57,a,,,,
PAN03,13,648,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,3.34,3.24,a,,,,
PAN03,13,649,Rubiaceae,Indeterminado,,2013,9,17,NaN,7.5,1.3,7.75,7.9,a,,,,
PAN03,13,649.1,Melastomataceae,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,
PAN03,13,650,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,6.4,6.02,a,,,,
PAN03,13,651,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,2.5,1.3,4.6,5,a,,,,
PAN03,13,652,Rubiaceae,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,13,653,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,4.83,5.41,a,,,,
PAN03,13,654,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.23,2.19,a,,,,
PAN03,13,656,Cyatheaceae,Cyathea,,2013,9,17,NaN,5,1.3,6.76,6.49,a,,,,
PAN03,13,657,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,5.66,5.45,a,,,,
PAN03,13,659,Annonaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,5.99,6.54,a,,,,
PAN03,13,660,Moraceae,Indeterminado,,2013,9,17,NaN,8.5,1.3,8.4,9.18,a,,,,
PAN03,13,661,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,4.38,4.24,a,,,,
PAN03,13,662,Arecaceae,Wettinia,,2013,9,17,NaN,2.5,1.3,2.8,2.82,a,,,,
PAN03,13,663,Urticaceae,Pouroma,,2013,9,17,NaN,8,1.3,7.74,8.2,a,,,,
PAN03,13,664,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.5,1.3,2.33,2.6,a,,,,
PAN03,13,665,Melastomataceae,Indeterminado,,2013,9,17,NaN,5,1.3,5.74,5.72,a,,,,
PAN03,13,666,Melastomataceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.61,2.54,a,,,,
PAN03,13,667,Urticaceae,Pouroma,,2013,9,17,NaN,7,1.3,4.36,4.45,a,,,,
PAN03,13,668,Rubiaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,5.47,5.41,,,,,
PAN03,13,669,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.5,1.3,2.27,2.47,,,,,
PAN03,13,670,Fabaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.69,2.64,,,,,
PAN03,13,671,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.73,3.72,,,,,
PAN03,13,673,Arecaceae,Geonoma,,2013,9,17,NaN,3,1.3,4.1,4.48,,,,,
PAN03,13,674,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.2,2.17,,,,,
PAN03,13,677,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,6.35,6.33,,,,,
PAN03,13,678,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.51,3.36,,,,,
PAN03,13,679,clussiaceae,Indeterminado,,2013,9,17,NaN,3,1.3,2.2,2.14,,,,,
PAN03,15,680,Fabaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.87,4.92,,,,,
PAN03,15,681,Arecaceae,Geonoma,,2013,9,17,NaN,4,1.3,4.17,4.22,,,,,
PAN03,15,682,Moraceae,Indeterminado,,2013,9,17,NaN,6,1.3,2.78,2.84,,,,,
PAN03,15,683,Annonaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.75,2.5,,,,,
PAN03,15,684,Arecaceae,Wettinia,,2013,9,17,NaN,6,1.3,6.16,6.13,,,,,
PAN03,15,685,Arecaceae,Wettinia,,2013,9,17,NaN,13,1.3,7.65,7.79,,,,,
PAN03,15,686,Arecaceae,Wettinia,,2013,9,17,NaN,4.5,1.3,3.75,3.67,,,,,
PAN03,15,687,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,6,1.3,3.7,3.68,,,,,
PAN03,15,688,Rubiaceae,Indeterminado,,2013,9,17,NaN,8,1.3,5.9,6.1,,,,,
PAN03,15,690,clussiaceae,Tovomita,,2013,9,17,NaN,8.5,1.3,7.48,8.3,,,,,
PAN03,15,691,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,4.16,4.55,,,,,
PAN03,15,692,Myrtaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.98,4.27,,,,,
PAN03,15,693,Urticaceae,Pouroma,,2013,9,17,NaN,5,1.3,2.47,2.44,,,,,
PAN03,15,694,Cyatheaceae,Cyathea,,2013,9,17,NaN,3,1.3,4,3.95,d,,,,
PAN03,15,695,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.38,2.26,,,,,
PAN03,15,696,Annonaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3,3.12,,,,,
PAN03,15,697,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.11,3.1,,,,,
PAN03,15,698,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,4.2,4.22,,,,,
PAN03,15,699,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,3.79,3.61,,,,,
PAN03,15,700,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5,1.3,4,3.87,,,,,
PAN03,15,701,Arecaceae,Wettinia,,2013,9,17,NaN,7,1.3,6.2,6.48,,,,,
PAN03,15,702,Fabaceae,Indeterminado,,2013,9,17,NaN,3,1.3,3.27,3.32,,,,,
PAN03,15,703,Lauraceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.66,3.65,,,,,
PAN03,15,704,Fabaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.14,4.25,,,,,
PAN03,15,705,Myristicaceae,Indeterminado,,2013,9,17,NaN,3,1.3,3.85,3.65,,,,,
PAN03,15,706,Indeterminado,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,15,707,Cyatheaceae,Cyathea,,2013,9,17,NaN,3,1.3,3.15,2.8,a,,,,
PAN03,15,708,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.65,3.76,a,,,,
PAN03,15,709,Moraceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.57,2.53,a,,,,
PAN03,15,710,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.95,5.65,b,,,,
PAN03,15,711,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.7,6.86,a,,,,
PAN03,15,712,Annonaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.82,3.56,a,,,,
PAN03,15,713,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.22,2.27,a,,,,
PAN03,15,714,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.65,2.52,a,,,,
PAN03,15,715,Fabaceae,Indeterminado,,2013,9,17,NaN,8.5,1.3,6.02,6.54,a,,,,
PAN03,15,716,Fabaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.43,3.61,a,,,,
PAN03,15,717,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,2.79,2.81,a,,,,
PAN03,15,718,Annonaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.86,2.56,b,,,,
PAN03,15,719,clussiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.01,3.06,a,,,,
PAN03,15,720,Annonaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.69,2.79,a,,,,
PAN03,15,721,Annonaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.8,4.26,a,,,,
PAN03,15,722,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,5.4,5.4,a,,,,
PAN03,15,723,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.54,3.14,a,,,,
PAN03,15,724,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,3.9,2.75,a,,,,
PAN03,15,725,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3,3.1,a,,,,
PAN03,15,726,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5,1.3,3.9,3.9,a,,,,
PAN03,15,730,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.72,2.35,d,,,,
PAN03,15,731,Melastomataceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.32,3.25,a,,,,
PAN03,15,732,Lauraceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.35,2.32,a,,,,
PAN03,15,733,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,5.9,6.25,a,,,,
PAN03,15,734,Arecaceae,Wettinia,,2013,9,17,NaN,6.5,1.3,6.4,6.45,a,,,,
PAN03,15,736,Annonaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.95,4.06,a,,,,
PAN03,15,737,Annonaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,4.07,4.11,a,,,,
PAN03,15,738,Arecaceae,Wettinia,,2013,9,17,NaN,2.1,1.3,2.95,2.93,a,,,,
PAN03,23,739,Burseraceae,Protium,,2013,9,17,NaN,8,1.3,7.85,8.39,a,,,,
PAN03,23,740,Urticaceae,Pouroma,,2013,9,17,NaN,5,1.3,5.1,5.72,a,,,,
PAN03,23,741,Rubiaceae,Indeterminado,,2013,9,17,NaN,10,1.3,8.43,8.55,a,,,,
PAN03,23,742,Melastomataceae,Indeterminado,,2013,9,17,NaN,7,1.3,6.15,7.49,a,,,,
PAN03,23,743,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,6,1.3,4.81,4.71,a,,,,
PAN03,23,744,Annonaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.12,2.83,a,,,,
PAN03,23,745,Annonaceae,Indeterminado,,2013,9,17,NaN,5,1.3,6.27,6.58,a,,,,
PAN03,23,746,Melastomataceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.44,3.8,b,,,,
PAN03,23,747,Moraceae,Indeterminado,,2013,9,17,NaN,6,1.3,5.5,5.71,a,,,,
PAN03,23,748,Araliaceae,Indeterminado,,2013,9,17,NaN,6,1.3,3.18,3.44,a,,,,
PAN03,23,750,Araliaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.15,2.27,a,,,,
PAN03,23,751,Araliaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.56,2.49,a,,,,
PAN03,23,752,Araliaceae,Indeterminado,,2013,9,17,NaN,6,1.3,3.29,3.36,a,,,,
PAN03,23,755,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,6.54,6.58,a,,,,
PAN03,23,756,Arecaceae,Wettinia,,2013,9,17,NaN,7,1.3,7.29,7.16,a,,,,
PAN03,23,757,Arecaceae,Wettinia,,2013,9,17,NaN,8,1.3,6.15,6.14,a,,,,
PAN03,23,758,Melastomataceae,Indeterminado,,2013,9,17,NaN,7,1.3,4.8,4.73,a,,,,
PAN03,23,759,Burseraceae,Protium,,2013,9,17,NaN,2.5,1.3,2.52,2.4,b,,,,
PAN03,23,760,Rubiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,2.98,3.3,a,,,,
PAN03,23,761,clussiaceae,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,23,762,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.27,2.25,a,,,,
PAN03,23,763,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.11,1.97,a,,,,
PAN03,23,764,Annonaceae,Indeterminado,,2013,9,17,NaN,7,1.3,4.59,4.98,a,,,,
PAN03,23,766,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,3.82,3.41,a,,,,
PAN03,23,767,Sapotaceae,Indeterminado,,2013,9,17,NaN,6,1.3,2.8,2.9,a,,,,
