Day,Month,Year,Light,WindSpeed,WindDir,Rainfall,Tensiometer,RH,Temperature
26,7,2008,526.9666,0,0,0,-3.52269,71.94737,27.27273
26,7,2008,492.4243,0,0,0,-2.42185,69.48421,27.49495
26,7,2008,257.6935,0,0,0,0.44034,66.78947,27.54545
27,7,2008,0,0,0,0,20.03533,97.61053,16.60938
27,7,2008,0,0,0,0,19.81516,97.43158,16.84375
27,7,2008,0,0,0,0,19.81516,97.28422,17.128
27,7,2008,0,0,0,0,19.59499,97.47369,17.28
27,7,2008,0,0,0,0,19.37482,97.16843,17.448
27,7,2008,0.39253,0,0,0,19.37482,96.57895,17.776
27,7,2008,2.55142,0,0,0,19.15465,96.1579,18.21312
27,7,2008,3.14021,0,0,0,19.15465,96.3158,18.70492
27,7,2008,3.53274,0,0,0,18.93448,96.16843,19.11667
27,7,2008,4.51405,0,0,0,18.71432,95.65263,19.59167
27,7,2008,2.74768,0,0,0,12.98994,97.49474,19.86667
27,7,2008,32.97221,0,0,0,13.43027,97.58948,19.86667
27,7,2008,0,0,0,0,12.5496,97.58948,19.9
27,7,2008,0,0,0,0,12.10926,97.41053,19.90833
27,7,2008,0,0,0,0,11.44876,97.32632,19.94167
27,7,2008,0,0,0,0,11.00842,97.25263,19.975
27,7,2008,50.04711,0,0,0,13.87061,97.68421,19.975
27,7,2008,0,0,0,0,10.34792,97.26316,20.04237
27,7,2008,0,0,0,0,10.12775,97.25263,20.11864
27,7,2008,0,0,0,0,9.68741,97.28422,20.16102
27,7,2008,6.86921,0,0,0,18.71432,95.38948,20.17797
27,7,2008,70.65474,0,0,0,14.31095,97.64211,20.18644
27,7,2008,0,0,0,0,9.24707,97.11579,20.20339
27,7,2008,0,0,0,0,8.80674,97.07368,20.27966
27,7,2008,0,0,0,0,8.3664,97.08421,20.34746
27,7,2008,0,0,0,0,7.92606,97.04211,20.4322
27,7,2008,0,0,0,0,7.48573,97.02106,20.51695
27,7,2008,156.4217,0,0,0,14.53112,97.26316,20.66949
27,7,2008,21.00016,0,0,0,18.49415,94.96842,20.95763
27,7,2008,50.04711,0,0,0,18.27398,94.86316,21.33043
27,7,2008,63.393,0,0,0,18.27398,93.96842,21.36522
27,7,2008,218.0484,0,0,0,15.19162,94.9579,21.57391
27,7,2008,75.75758,0,0,0,18.27398,92.54737,21.64348
27,7,2008,293.6097,0,0,0,16.7328,91.89474,22.13274
27,7,2008,92.83247,0,0,0,18.49415,89.38948,22.15044
27,7,2008,301.4602,0,0,0.198,16.07229,91.08421,22.18584
27,7,2008,208.039,0,0,0,16.29246,92.14737,22.25664
27,7,2008,204.1137,0,0,0,15.63196,91.74738,22.30973
27,7,2008,271.0394,0,0,0.198,17.83364,90.7579,22.42478
27,7,2008,150.5338,0,0,0,18.49415,86.34737,22.69912
27,7,2008,386.4422,0,0,0,16.7328,86.76842,22.8938
27,7,2008,361.5168,0,0,0,17.61347,84.42106,23.37273
27,7,2008,168.1975,0,0,0,18.27398,83.23158,23.61818
27,7,2008,210.3941,0,0,0.594,18.49415,84.50526,23.69091
27,7,2008,265.3478,0,0,0,18.05381,81.64211,23.7
27,7,2008,491.6392,0,0,0,17.17314,81.32632,24.01869
27,7,2008,403.7133,0,0,0,18.27398,82.36842,24.24299
27,7,2008,406.8536,0,0,0,17.61347,82.26316,24.37383
28,7,2008,0,0,0,0,20.03533,98.2,16.71875
28,7,2008,0,0,0,0,20.2555,98.22105,17.008
28,7,2008,0,0,0,0,32.58493,97.21053,17.312
28,7,2008,0,0,0,0,20.03533,98.17896,17.352
28,7,2008,0,0,0,0,20.47566,98.12632,17.504
28,7,2008,0,0,0,0,20.916,98.14737,17.56
28,7,2008,47.49569,0,0,0,23.55802,98.1579,17.576
28,7,2008,0,0,0,0,32.58493,96.85264,17.616
28,7,2008,0,0,0,0,21.13617,98.17896,17.664
28,7,2008,8.43932,0,0,0,23.33785,98.14737,17.672
28,7,2008,0,0,0,0,22.01684,98.09474,17.712
28,7,2008,0,0,0,0,22.45718,98.25263,17.752
28,7,2008,-0.19626,0,0,0,22.89752,98.02106,17.776
28,7,2008,0,0,0,0,21.57651,98.07368,17.8
28,7,2008,0,0,0,0,22.45718,98.10527,17.8
28,7,2008,0,0,0,0,21.35634,98.26316,17.8
28,7,2008,81.25295,0,0,0,23.33785,98.42106,17.904
28,7,2008,0,0,0,0,32.58493,96.60001,18.01639
28,7,2008,92.43995,0,0,0,23.77819,98.27369,18.36885
28,7,2008,0,0,0,0,32.14459,96.82106,18.37705
28,7,2008,0,0,0,0,32.36476,97.08421,18.5
28,7,2008,1.37384,0,0,0,32.8051,96.73685,18.55738
28,7,2008,2.55142,0,0,0,32.58493,95.66316,18.82787
28,7,2008,129.3374,0,0,0,24.21853,97.9579,19.05
28,7,2008,2.94395,0,0,0,32.58493,95.26316,19.21667
28,7,2008,3.53274,0,0,0,32.58493,95.02106,19.56667
28,7,2008,4.71032,0,0,0,32.8051,93.9579,20.01695
28,7,2008,378.7879,0,0,0,24.4387,96.49474,20.10169
28,7,2008,7.26174,0,0,0,33.24543,92.97895,20.75424
28,7,2008,21.58895,0,0,0,33.4656,90.27369,21.84348
28,7,2008,482.4149,0,0,0,24.65886,89.07368,22.0354
28,7,2008,474.1718,0,0,0,25.53954,83.84211,23.47273
28,7,2008,254.1608,0,0,0,24.87903,83.96842,23.55455
28,7,2008,43.37416,0,0,0,33.68577,84.68421,23.59091
28,7,2008,183.7023,0,0,0,33.68577,76.85264,24.95327
28,7,2008,87.53337,0,0,0,33.4656,79.86316,25
28,7,2008,820.9688,0,0,0,25.0992,75.52632,25.15238
28,7,2008,225.7026,0,0,0,33.4656,74.67369,25.54286
28,7,2008,524.2189,0,0,0,26.42021,71.38947,26.28431
28,7,2008,564.0604,0,0,0,25.75971,70.16843,26.45098
28,7,2008,283.0115,0,0,0,33.24543,70.03159,26.89216
28,7,2008,809.5856,0,0,0,27.52105,66.54737,27.19192
28,7,2008,802.5201,0,0,0,27.96139,65.52632,27.58586
28,7,2008,304.0116,0,0,0,32.8051,64.09474,28.14433
28,7,2008,810.9594,0,0,0,27.30088,61.72632,28.74227
28,7,2008,741.6785,0,0,0,31.04375,60.45263,29.09474
28,7,2008,795.6509,0,0,0,28.62189,59.77895,29.10526
28,7,2008,685.7435,0,0,0,30.60341,59.02105,29.21053
29,7,2008,0,0,0,0,33.90594,97.98948,16.19531
29,7,2008,0,0,0,0,33.90594,98.33685,16.28125
29,7,2008,0,0,0,0,33.68577,97.67369,16.4375
29,7,2008,0,0,0,0,33.68577,98.4,16.67969
29,7,2008,10.59821,0,0,0,34.12611,98.27369,16.78906
29,7,2008,53.57985,0,0,0,34.56644,98.28422,16.8125
29,7,2008,0,0,0,0,33.24543,97.3158,16.875
29,7,2008,0,0,0,0,32.14459,97.58948,16.96094
29,7,2008,0,0,0,0,32.36476,97.56843,17.032
29,7,2008,69.47716,0,0,0,34.56644,98.30527,17.048
29,7,2008,0,0,0,0,32.14459,97.92632,17.056
29,7,2008,0,0,0,0,32.36476,97.34737,17.144
29,7,2008,0,0,0,0,32.58493,97.53685,17.368
29,7,2008,-0.19626,0,0,0,31.92442,98.07368,17.368
29,7,2008,67.31827,0,0,0,34.78661,98.4,17.512
29,7,2008,0,0,0,0,32.14459,97.90527,17.52
29,7,2008,96.75774,0,0,0,34.78661,98.33685,18.35246
29,7,2008,375.0589,0,0,0,35.00678,96.88422,19.59167
29,7,2008,0,0,0,0,44.47402,95.83158,20.44068
29,7,2008,0,0,0,0,44.47402,95.73685,20.91525
29,7,2008,0,0,0,0,44.69419,95.94737,21.05217
29,7,2008,0,0,0,0,44.91436,95.47369,21.24348
29,7,2008,0,0,0,0,44.91436,95.36842,21.53044
29,7,2008,523.0413,0,0,0,34.56644,89.64211,21.68696
29,7,2008,1.37384,0,0,0,44.91436,94.96842,21.75652
29,7,2008,2.55142,0,0,0,45.13453,94.43158,21.93913
29,7,2008,2.74768,0,0,0,45.35469,94.24211,22.04425
29,7,2008,3.33647,0,0,0,45.57486,94.1579,22.23894
29,7,2008,4.51405,0,0,0,45.79503,93.43158,22.59292
29,7,2008,7.06547,0,0,0,45.79503,92.4,23.01818
29,7,2008,20.8039,0,0,0,46.0152,88.91579,23.66364
29,7,2008,612.7336,0,0,0,34.78661,76.4,24.53271
29,7,2008,51.02842,0,0,0,46.0152,82.98948,24.85047
29,7,2008,667.2947,0,0,0,35.22695,70.16843,25.80952
29,7,2008,747.7626,0,0,0,35.44712,64.56842,26.54902
29,7,2008,89.496,0,0,0,46.0152,75.5579,26.56863
29,7,2008,749.1365,0,0,0,35.22695,59.71579,27.48485
29,7,2008,797.0247,0,0,0,35.66729,60.84211,28.37113
29,7,2008,157.5993,0,0,0,45.79503,65.25263,28.68041
29,7,2008,793.4919,0,0,0,36.76813,55.91579,29.03158
29,7,2008,782.305,0,0,0,37.42863,53.57895,29.29474
29,7,2008,805.2678,0,0,0,37.20847,52.90527,29.62105
29,7,2008,624.9019,0,0,0,40.95133,52.1579,30.07609
29,7,2008,305.778,0,0,0,44.91436,55.56842,30.30435
29,7,2008,751.6879,0,0,0,38.74964,50.37895,30.33696
29,7,2008,587.6119,0,0,0,40.29082,50.16842,30.3913
29,7,2008,479.6672,0,0,0,43.37318,52.94737,30.40217
29,7,2008,558.5649,0,0,0,41.832,51.63158,30.63043
30,7,2008,63.393,0,0,0,0.44034,97.49474,19.13333
30,7,2008,46.71063,0,0,0.396,-1.98152,97.33685,19.16667
30,7,2008,29.43947,0,0,0.198,-3.74286,97.50526,19.225
30,7,2008,1.76637,0,0,3.762,-2.86219,97.3158,19.34167
30,7,2008,115.9915,0,0,0,2.42185,97.63158,19.50833
30,7,2008,0,0,0,0,18.49415,96.97895,19.625
30,7,2008,0,0,0,9.504,34.56644,97.08421,19.66667
30,7,2008,0,0,0,0,44.47402,97.30527,19.94167
30,7,2008,0,0,0,0,44.03368,97.30527,19.95
30,7,2008,0.19626,0,0,0.792,43.15301,97.3158,19.96667
30,7,2008,0,0,0,0,18.27398,96.50526,19.98333
30,7,2008,0,0,0,2.97,42.27234,97.76842,20.02542
30,7,2008,0,0,0,2.376,45.13453,97.00001,20.04237
30,7,2008,168.5901,0,0,0,3.74286,96.42106,20.05085
30,7,2008,0,0,0,5.544,41.1715,97.41053,20.05085
30,7,2008,0,0,0,0.99,44.25385,96.89474,20.09322
30,7,2008,0,0,0,0,44.03368,96.81053,20.11864
30,7,2008,0,0,0,0,44.47402,96.90527,20.11864
30,7,2008,0,0,0,0,44.25385,96.82106,20.16102
30,7,2008,0,0,0,0,44.25385,97.00001,20.19492
30,7,2008,0,0,0,0,18.05381,96.69474,20.38983
30,7,2008,0,0,0,0,17.3933,96.90527,20.49153
30,7,2008,0,0,0,0,17.61347,97.08421,20.5339
30,7,2008,0,0,0,0,17.61347,96.96842,20.55085
30,7,2008,0,0,0,0,16.95297,96.3158,20.58475
30,7,2008,0.98132,0,0,0,16.7328,96.13685,20.69492
30,7,2008,196.2632,0,0,0,5.06387,95.43158,20.72881
30,7,2008,2.94395,0,0,0,16.07229,95.76842,20.74576
30,7,2008,3.729,0,0,0,16.29246,95.61053,20.81356
30,7,2008,6.08416,0,0,0,16.29246,94.87369,21.13913
30,7,2008,241.7962,0,0,0,5.94455,94.28422,21.36522
30,7,2008,19.62632,0,0,0,16.29246,93.94737,21.67826
30,7,2008,275.3572,0,0,0,7.04539,90.58948,22.00885
30,7,2008,45.14053,0,0,0,16.07229,92.00001,22.49557
30,7,2008,507.3403,0,0,0,8.14623,87.86316,22.95575
30,7,2008,68.88837,0,0,0,15.85213,89.41053,23.38182
30,7,2008,556.0136,0,0,0,9.68741,81.17895,24.36449
30,7,2008,91.06611,0,0,0,15.85213,84.53684,24.63551
30,7,2008,436.6856,0,0,0,10.56808,79.88422,25.07619
30,7,2008,336.5913,0,0,0,11.66893,79.94737,25.08571
30,7,2008,437.0781,0,0,0,10.34792,79.9579,25.08571
30,7,2008,341.4979,0,0,0,11.22859,78.07368,25.13333
30,7,2008,353.0774,0,0,0,12.10926,76.98948,25.32381
30,7,2008,495.7607,0,0,0,12.76977,75.83158,25.49524
30,7,2008,130.9075,0,0,0,15.63196,78.45264,25.70476
30,7,2008,324.423,0,0,0,14.75128,74.70527,25.71428
30,7,2008,312.451,0,0,0,14.53112,73.04211,25.73333
30,7,2008,349.9372,0,0,0,14.09078,71.49474,26.06863
31,7,2008,40.03769,0,0,0,22.45718,97.25263,18.64754
31,7,2008,5.8879,0,0,0,22.01684,97.05264,18.7459
31,7,2008,74.77627,0,0,0,22.67735,97.47369,18.77869
31,7,2008,0,0,0,0.198,21.79667,97.00001,18.87705
31,7,2008,0,0,0,0,21.13617,97.06316,18.94262
31,7,2008,-0.19626,0,0,0,21.35634,97.26316,18.94262
31,7,2008,0,0,0,0,20.916,97.01053,19.06667
31,7,2008,94.59885,0,0,0,23.11769,96.87369,19.11667
31,7,2008,0,0,0,0,20.69583,97.13685,19.23333
31,7,2008,0,0,0,0,20.2555,97.27369,19.425
31,7,2008,117.3654,0,0,0,23.33785,96.29474,19.58333
31,7,2008,0,0,0,0,20.03533,97.41053,19.59167
31,7,2008,0,0,0,0,18.49415,97.48421,19.60833
31,7,2008,0,0,0,0,18.71432,97.44211,19.625
31,7,2008,0,0,0,0,18.93448,97.53685,19.71667
31,7,2008,0,0,0,0,32.14459,96.41053,19.75
31,7,2008,0,0,0,0,19.37482,97.61053,19.75
31,7,2008,0,0,0,0,19.59499,97.46317,19.75833
31,7,2008,0,0,0,0,31.70425,96.17896,20.23729
31,7,2008,0,0,0,0,31.92442,96.14737,20.39831
31,7,2008,0,0,0,0,31.70425,96.67369,20.39831
31,7,2008,0,0,0,0,31.70425,96.56843,20.48305
31,7,2008,0,0,0,0,31.70425,95.5579,20.52542
31,7,2008,219.8147,0,0,0,23.33785,95.13685,20.62712
31,7,2008,0,0,0,0,31.92442,94.57895,20.91525
31,7,2008,1.76637,0,0,0,31.92442,94.23158,21.27826
31,7,2008,2.94395,0,0,0,31.92442,93.78947,21.3913
31,7,2008,4.12153,0,0,0,31.92442,93.66316,21.55652
31,7,2008,6.67295,0,0,0,31.92442,93.08421,22.0177
31,7,2008,453.9567,0,0,0,23.33785,87.85264,22.53982
31,7,2008,25.12169,0,0,0,31.92442,91.22105,22.84071
31,7,2008,59.27148,0,0,0,31.92442,87.01053,24.07477
31,7,2008,560.1351,0,0,0,23.99836,77.78947,25.0381
31,7,2008,193.908,0,0,0,30.82358,80.49474,25.40952
31,7,2008,195.8706,0,0,0,30.60341,79.85264,25.47619
31,7,2008,87.9259,0,0,0,31.26392,81.2,25.6381
31,7,2008,655.9115,0,0,0,24.87903,76.45264,25.68571
31,7,2008,210.9829,0,0,0,31.04375,79.1579,26.03922
31,7,2008,216.6745,0,0,0,31.04375,76.12632,26.2549
31,7,2008,750.9029,0,0,0,25.0992,73.86316,26.32353
31,7,2008,782.5012,0,0,0,25.53954,69.08421,27.18182
31,7,2008,822.1464,0,0,0,25.97987,65.16843,27.90909
31,7,2008,495.3682,0,0,0,27.52105,65.78947,28.06186
31,7,2008,593.8923,0,0,0,27.74122,65.54737,28.23711
31,7,2008,782.305,0,0,0,26.86055,64.58948,28.27835
31,7,2008,227.0765,0,0,0,30.60341,65.30527,28.51546
31,7,2008,694.7716,0,0,0,28.18156,61.13684,29.09474
31,7,2008,628.6309,0,0,0,29.2824,59.30527,29.4421
1,8,2008,64.9631,0,0,0,34.78661,97.70527,17.72
1,8,2008,41.21526,0,0,0,34.56644,97.02106,17.88
1,8,2008,8.04679,0,0,0,34.12611,96.92632,18.32787
1,8,2008,121.4869,0,0,0,34.34628,97.98948,18.45082
1,8,2008,-0.19626,0,0,0,33.68577,96.93684,18.63935
1,8,2008,0,0,0,0,33.24543,96.92632,18.87705
1,8,2008,0,0,0,0,33.24543,97.02106,18.95902
1,8,2008,0,0,0,0,33.02526,97.06316,18.95902
1,8,2008,0,0,0,0,32.8051,96.69474,19.15
1,8,2008,0,0,0,0,31.92442,97.32632,19.36667
1,8,2008,0,0,0,0,32.14459,96.88422,19.41667
1,8,2008,185.8612,0,0,0,33.90594,96.73685,19.50833
1,8,2008,0,0,0,0,31.70425,97.34737,19.60833
1,8,2008,0,0,0,0,32.36476,96.8,19.64167
1,8,2008,0,0,0,0,31.70425,97.30527,19.8
1,8,2008,0,0,0,0,31.92442,97.06316,19.825
1,8,2008,0,0,0,0,31.92442,97.1579,19.875
1,8,2008,432.7603,0,0,0,34.12611,92.46317,20.99153
1,8,2008,0,0,0,0,42.93284,96.07368,21.45217
1,8,2008,0,0,0,0,42.71267,95.74738,21.71304
1,8,2008,0.78505,0,0,0,42.93284,96.78947,21.75652
1,8,2008,0,0,0,0,42.93284,96.94737,21.8
1,8,2008,2.35516,0,0,0,43.37318,96.1579,21.84348
1,8,2008,0,0,0,0,42.93284,96.98948,21.86957
1,8,2008,2.55142,0,0,0,43.59335,95.70527,21.98261
1,8,2008,2.74768,0,0,0,43.59335,95.16843,22.31858
1,8,2008,3.14021,0,0,0,43.81352,94.81053,22.68142
1,8,2008,3.729,0,0,0.198,44.03368,93.78947,23.09091
1,8,2008,5.49537,0,0,0.396,44.03368,92.50526,23.53636
1,8,2008,504.3963,0,0,0,34.56644,83.04211,23.75455
1,8,2008,13.93468,0,0,0,44.03368,91.14737,24.01869
1,8,2008,40.03769,0,0,0,43.81352,88.72632,24.85047
1,8,2008,683.7809,0,0,0,35.00678,75.26316,25.28572
1,8,2008,76.34637,0,0,0,43.37318,86.11579,25.59048
1,8,2008,109.1223,0,0,0,42.93284,81.23158,26.38235
1,8,2008,631.7711,0,0,0,35.66729,71.71579,26.39216
1,8,2008,603.7055,0,0,0,35.88745,67.24211,27.0303
1,8,2008,698.3043,0,0,0,36.10762,63.06316,27.37374
1,8,2008,160.9358,0,0,0,42.05217,74.49474,27.37374
1,8,2008,245.1327,0,0,0,41.39166,71.04211,27.88889
1,8,2008,283.404,0,0,0,41.39166,70.33685,28.05155
1,8,2008,790.3518,0,0,0,36.76813,58.64211,28.19588
1,8,2008,823.324,0,0,0,37.20847,56.18948,28.87629
1,8,2008,272.0208,0,0,0,40.51099,63.63158,28.90722
1,8,2008,637.0703,0,0,0,37.6488,56.53685,29.13684
1,8,2008,724.2111,0,0,0,38.08914,56.94737,29.24211
1,8,2008,399.3955,0,0,0,39.63032,61.52632,29.28421
1,8,2008,547.9667,0,0,0,38.96981,53.85263,30.17391
2,8,2008,46.71063,0,0,0,44.03368,97.64211,18.29508
2,8,2008,8.63558,0,0,0,43.81352,97.42106,18.36885
2,8,2008,77.91647,0,0,0,44.03368,97.91579,18.4918
2,8,2008,0,0,0,0,43.59335,97.22105,18.5
2,8,2008,0,0,0,0,43.37318,97.1579,18.68852
2,8,2008,0,0,0,0,43.15301,97.12632,18.87705
2,8,2008,0,0,0,0,43.15301,97.12632,18.98361
2,8,2008,125.4122,0,0,0,43.37318,97.8,19.125
2,8,2008,0,0,0,0,42.93284,96.73685,19.175
2,8,2008,0,0,0,0,42.49251,96.3579,19.6
2,8,2008,143.4684,0,0,0.198,43.37318,96.7158,19.94167
2,8,2008,0,0,0,0,42.27234,96.5579,20
2,8,2008,0,0,0,0,41.832,96.44211,20.34746
2,8,2008,-0.19626,0,0,0,42.49251,96.50526,20.4322
2,8,2008,0,0,0,0,41.832,96.5579,20.48305
2,8,2008,135.6178,0,0,0,43.37318,95.7579,20.61864
2,8,2008,0,0,0,0,42.71267,95.41053,20.83051
2,8,2008,0,0,0,0,42.93284,95.5579,21.23478
2,8,2008,140.3282,0,0,0,43.37318,95.00001,21.26087
2,8,2008,2.94395,0,0,0,38.52948,96.83158,21.34783
2,8,2008,3.14021,0,0,0,38.96981,96.94737,21.54783
2,8,2008,3.14021,0,0,0,39.63032,97.02106,21.6087
2,8,2008,3.33647,0,0,0,40.51099,96.84211,21.62609
2,8,2008,3.33647,0,0,0,41.832,96.76842,21.68696
2,8,2008,3.53274,0,0,0,43.15301,96.43158,21.8
2,8,2008,3.729,0,0,0,44.69419,96.27369,21.93044
2,8,2008,4.12153,0,0,0,46.23537,96.02106,22.0354
2,8,2008,4.51405,0,0,0,47.33621,95.73685,22.20354
2,8,2008,236.4971,0,0,0,42.93284,92.98948,22.24779
2,8,2008,5.49537,0,0,0,48.21688,95.08421,22.47788
2,8,2008,7.85053,0,0,0,48.65722,93.97895,22.83186
2,8,2008,218.2446,0,0,0,43.81352,90.94737,23.24545
2,8,2008,233.1606,0,0,0,43.15301,88.28422,23.25455
2,8,2008,195.8706,0,0,0.594,43.37318,88.54737,23.43636
2,8,2008,20.60763,0,0,0,48.87739,92.36842,23.6
2,8,2008,315.0024,0,0,0,43.37318,89.92632,23.64545
2,8,2008,41.80405,0,0,2.574,48.43705,87.63158,25.02857
2,8,2008,473.1905,0,0,0,42.49251,84.17895,25.15238
2,8,2008,71.43979,0,0,0,47.99672,85.32632,25.84762
2,8,2008,433.3491,0,0,0,42.27234,79.64211,26.2549
2,8,2008,124.6271,0,0,0,47.33621,82.92632,26.26471
2,8,2008,162.5059,0,0,0,47.11604,77.4,26.83333
2,8,2008,599.3877,0,0,0,43.37318,72.01053,27.14141
2,8,2008,191.3566,0,0,0,46.45554,73.73685,27.29293
2,8,2008,288.1143,0,0,0,45.79503,70.98948,27.48485
2,8,2008,295.1798,0,0,0,45.79503,66.82105,28.08247
2,8,2008,692.809,0,0,0,43.37318,66.16843,28.28866
2,8,2008,378.0029,0,0,0,44.91436,64.14737,28.36082
3,8,2008,63.78553,0,0,0.198,40.73116,97.88422,18.34426
3,8,2008,44.35548,0,0,0,40.51099,97.18948,18.37705
3,8,2008,8.63558,0,0,0,39.85049,96.88422,18.64754
3,8,2008,0,0,0,0,39.63032,96.76842,18.87705
3,8,2008,0,0,0,0,39.85049,97.17896,18.92623
3,8,2008,-0.19626,0,0,0,39.41015,97.12632,18.9918
3,8,2008,103.2344,0,0,0,40.73116,98.05264,19.00833
3,8,2008,2.74768,0,0,0,9.68741,97.27369,19.1
3,8,2008,2.74768,0,0,0,8.80674,97.3579,19.21667
3,8,2008,0,0,0,0,39.18998,96.48421,19.325
3,8,2008,2.94395,0,0,0,7.70589,96.9579,19.40833
3,8,2008,3.33647,0,0,0,6.82522,97.17896,19.725
3,8,2008,0,0,0,0,38.30931,96.22105,19.79167
3,8,2008,3.33647,0,0,0,5.72438,97.27369,19.85833
3,8,2008,3.729,0,0,0,4.40337,97.14737,19.86667
3,8,2008,3.729,0,0,0,3.30253,97.02106,20.01695
3,8,2008,6.08416,0,0,0,-2.64202,96.94737,20.02542
3,8,2008,188.0201,0,0,0,40.07065,97.58948,20.09322
3,8,2008,8.43932,0,0,0.99,2.42185,96.13685,20.13559
3,8,2008,4.12153,0,0,0,1.98152,97.04211,20.14407
3,8,2008,4.90658,0,0,0,0.22017,96.90527,20.16102
3,8,2008,1.57011,0,0,0,37.86897,96.54737,20.23729
3,8,2008,2.35516,0,0,0,37.42863,96.54737,20.5678
3,8,2008,2.74768,0,0,0,37.20847,96.88422,20.74576
3,8,2008,2.94395,0,0,0,37.6488,97.1579,20.75424
3,8,2008,2.74768,0,0,0,37.6488,97.08421,20.78814
3,8,2008,2.74768,0,0,0,37.86897,97.17896,20.89831
3,8,2008,2.74768,0,0,0,38.30931,96.94737,21.03478
3,8,2008,22.76653,0,0,16.83,58.5648,94.32632,21.06087
3,8,2008,325.7968,0,0,0,40.07065,93.62106,21.62609
3,8,2008,36.30869,0,0,3.564,56.80346,88.81053,23.22727
3,8,2008,522.8451,0,0,0,41.39166,85.85264,24.11215
3,8,2008,427.0686,0,0,0,42.49251,84.54737,24.64486
3,8,2008,52.00974,0,0,0,54.60177,87.16843,24.66355
3,8,2008,232.3756,0,0,0,41.61183,81.88422,25.2
3,8,2008,90.47732,0,0,0,54.16143,81.45264,25.46667
3,8,2008,652.9675,0,0,0,41.61183,77.43158,26.13725
3,8,2008,637.4628,0,0,0,42.49251,76.45264,26.20588
3,8,2008,200.581,0,0,0,53.50093,75.18948,26.55882
3,8,2008,740.5009,0,0,0,42.27234,70.45264,27.9495
3,8,2008,204.8987,0,0,0,52.62025,71.51579,28.02062
3,8,2008,881.6141,0,0,0,43.37318,63.41053,29.06316
3,8,2008,804.8752,0,0,0,43.81352,56.63158,29.68421
3,8,2008,860.2214,0,0,0,43.81352,58.2,29.81053
3,8,2008,699.6782,0,0,0,46.6757,60.9579,30.01087
3,8,2008,719.3045,0,0,0,45.13453,57.74737,30.15217
3,8,2008,716.5568,0,0,0,47.77655,57.74737,30.61957
3,8,2008,581.9203,0,0,0,49.75806,60.5579,30.67391
4,8,2008,0.78505,0,0,0,19.37482,97.86316,16.30469
4,8,2008,2.35516,0,0,0,19.15465,97.97895,16.48438
4,8,2008,2.55142,0,0,0,18.71432,97.64211,16.57813
4,8,2008,2.55142,0,0,0,18.05381,97.45264,16.82813
4,8,2008,2.74768,0,0,0,17.83364,97.29474,17.072
4,8,2008,2.94395,0,0,0,17.3933,97.33685,17.304
4,8,2008,3.33647,0,0,0,17.17314,96.83158,17.568
4,8,2008,3.729,0,0,0,16.7328,96.2,17.976
4,8,2008,2.35516,0,0,0,12.98994,97.65263,18.08197
4,8,2008,0,0,0,0,17.61347,97.81053,18.16393
4,8,2008,0,0,0,0,18.27398,98.12632,18.23771
4,8,2008,0,0,0,0,16.7328,97.89474,18.26229
4,8,2008,2.35516,0,0,0,13.87061,98.01053,18.26229
4,8,2008,2.35516,0,0,0,12.5496,97.21053,18.27049
4,8,2008,0,0,0,0,16.07229,97.88422,18.27869
4,8,2008,0.78505,0,0,0,15.41179,97.85264,18.30328
4,8,2008,2.15889,0,0,0,14.53112,97.86316,18.32787
4,8,2008,0,0,0,0,18.93448,98.16843,18.40984
4,8,2008,1.96263,0,0,0,19.15465,97.97895,18.5082
4,8,2008,4.31779,0,0,0,16.29246,95.66316,18.52459
4,8,2008,2.74768,0,0,0,11.8891,97.24211,18.58197
4,8,2008,25.31795,0,0,0.396,19.81516,98.04211,18.62295
4,8,2008,40.82274,0,0,0.396,20.2555,98.05264,18.77049
4,8,2008,2.55142,0,0,0,10.56808,97.23158,18.87705
4,8,2008,53.57985,0,0,1.584,20.916,98.09474,18.92623
4,8,2008,5.29911,0,0,0,15.85213,95.66316,19.025
4,8,2008,69.2809,0,0,0.396,21.35634,97.87369,19.09167
4,8,2008,87.9259,0,0,0.594,21.35634,97.61053,19.225
4,8,2008,122.6645,0,0,0.792,20.916,97.41053,19.44167
4,8,2008,7.85053,0,0,0,15.63196,94.87369,19.58333
4,8,2008,116.1878,0,0,0.198,19.81516,96.65263,19.84167
4,8,2008,133.0664,0,0,0.198,18.49415,96.27369,19.925
4,8,2008,138.1693,0,0,0.396,17.3933,95.92632,20.11864
4,8,2008,175.8518,0,0,0.792,16.7328,95.48421,20.28814
4,8,2008,167.2162,0,0,0.99,15.85213,95.43158,20.38136
4,8,2008,23.94411,0,0,0,15.19162,94.06316,20.4661
4,8,2008,252.1982,0,0,0.99,15.19162,94.06316,20.49153
4,8,2008,179.5808,0,0,0.792,13.87061,93.8,20.62712
4,8,2008,160.347,0,0,0,14.53112,93.66316,20.72881
4,8,2008,192.5342,0,0,0,12.5496,93.73685,20.83898
4,8,2008,343.8531,0,0,0,11.44876,92.12632,21.31304
4,8,2008,48.86953,0,0,0,14.75128,92.67369,21.6087
4,8,2008,367.9934,0,0,0,11.66893,87.86316,22.53097
4,8,2008,86.74832,0,0,0,14.31095,88.96842,22.53097
4,8,2008,121.6832,0,0,0,13.87061,86.25263,22.71681
4,8,2008,156.8143,0,0,0,13.21011,83.60001,23.31818
4,8,2008,205.8801,0,0,0,12.98994,81.4,23.60909
